日期,时间,成交价,成交量,总量,属性(持仓增减),B1价,B1量,B2价,B2量,B3价,B3量,S1价,S1量,S2价,S2量,S3价,S3量,BS
2012-08-20,14:50:21,7488,252,1364362,62,7488,4,0,0,0,0,7490,376,0,0,0,0,S
2012-08-20,14:50:21,7490,2,1364364,-2,7488,5,0,0,0,0,7490,376,0,0,0,0,B
2012-08-20,14:50:21,7486,30,1364394,-14,7486,691,0,0,0,0,7488,5,0,0,0,0,S
2012-08-20,14:50:22,7488,2,1364396,-2,7486,691,0,0,0,0,7488,23,0,0,0,0,B
2012-08-20,14:50:22,7488,6,1364402,0,7486,689,0,0,0,0,7488,112,0,0,0,0,B
2012-08-20,14:50:22,7488,28,1364430,0,7486,689,0,0,0,0,7488,99,0,0,0,0,B
2012-08-20,14:50:22,7488,20,1364450,-10,7486,687,0,0,0,0,7488,154,0,0,0,0,B
2012-08-20,14:50:24,7488,2,1364452,0,7486,689,0,0,0,0,7488,191,0,0,0,0,B
2012-08-20,14:50:24,7488,48,1364500,46,7486,690,0,0,0,0,7488,224,0,0,0,0,B
2012-08-20,14:50:24,7488,2,1364502,0,7486,690,0,0,0,0,7488,223,0,0,0,0,B
2012-08-20,14:50:24,7488,176,1364678,6,7486,605,0,0,0,0,7488,221,0,0,0,0,B
2012-08-20,14:50:25,7488,2,1364680,2,7486,605,0,0,0,0,7488,220,0,0,0,0,B
2012-08-20,14:50:25,7488,26,1364706,24,7486,605,0,0,0,0,7488,224,0,0,0,0,B
2012-08-20,14:50:25,7488,4,1364710,4,7486,605,0,0,0,0,7488,222,0,0,0,0,B
2012-08-20,14:50:25,7488,12,1364722,12,7486,606,0,0,0,0,7488,217,0,0,0,0,B
2012-08-20,14:50:26,7488,2,1364724,2,7486,606,0,0,0,0,7488,216,0,0,0,0,B
2012-08-20,14:50:26,7486,42,1364766,32,7486,590,0,0,0,0,7488,251,0,0,0,0,S
2012-08-20,14:50:27,7488,38,1364804,30,7486,637,0,0,0,0,7488,195,0,0,0,0,B
2012-08-20,14:50:27,7488,2,1364806,2,7486,637,0,0,0,0,7488,194,0,0,0,0,B
2012-08-20,14:50:27,7488,10,1364816,2,7486,638,0,0,0,0,7488,149,0,0,0,0,B
2012-08-20,14:50:29,7488,10,1364826,6,7486,639,0,0,0,0,7488,150,0,0,0,0,B
2012-08-20,14:50:29,7488,40,1364866,40,7486,643,0,0,0,0,7488,182,0,0,0,0,B
2012-08-20,14:50:29,7488,2,1364868,2,7486,643,0,0,0,0,7488,181,0,0,0,0,B
2012-08-20,14:50:30,7488,174,1365042,130,7486,562,0,0,0,0,7488,180,0,0,0,0,B
2012-08-20,14:50:30,7488,18,1365060,2,7486,561,0,0,0,0,7488,173,0,0,0,0,B
2012-08-20,14:50:31,7488,16,1365076,12,7486,566,0,0,0,0,7488,178,0,0,0,0,B
2012-08-20,14:50:31,7488,2,1365078,2,7486,736,0,0,0,0,7488,183,0,0,0,0,B
2012-08-20,14:50:31,7486,4,1365082,0,7486,735,0,0,0,0,7488,201,0,0,0,0,S
2012-08-20,14:50:32,7486,4,1365086,0,7486,733,0,0,0,0,7488,201,0,0,0,0,S
2012-08-20,14:50:33,7488,20,1365106,6,7486,732,0,0,0,0,7488,182,0,0,0,0,B
2012-08-20,14:50:33,7488,6,1365112,6,7486,737,0,0,0,0,7488,173,0,0,0,0,B
2012-08-20,14:50:34,7488,30,1365142,0,7486,914,0,0,0,0,7488,162,0,0,0,0,B
2012-08-20,14:50:34,7488,4,1365146,0,7486,895,0,0,0,0,7488,174,0,0,0,0,B
2012-08-20,14:50:35,7486,44,1365190,2,7486,895,0,0,0,0,7488,154,0,0,0,0,S
2012-08-20,14:50:35,7488,8,1365198,6,7486,893,0,0,0,0,7488,125,0,0,0,0,B
2012-08-20,14:50:35,7488,4,1365202,-4,7486,893,0,0,0,0,7488,132,0,0,0,0,B
2012-08-20,14:50:36,7488,58,1365260,40,7486,873,0,0,0,0,7488,122,0,0,0,0,B
2012-08-20,14:50:36,7488,82,1365342,-2,7486,853,0,0,0,0,7488,102,0,0,0,0,B
2012-08-20,14:50:37,7488,4,1365346,2,7486,853,0,0,0,0,7488,91,0,0,0,0,B
2012-08-20,14:50:38,7488,16,1365362,6,7486,855,0,0,0,0,7488,99,0,0,0,0,B
2012-08-20,14:50:38,7486,8,1365370,4,7486,853,0,0,0,0,7488,197,0,0,0,0,S
2012-08-20,14:50:38,7488,10,1365380,4,7486,854,0,0,0,0,7488,195,0,0,0,0,B
2012-08-20,14:50:39,7486,94,1365474,-28,7486,905,0,0,0,0,7488,300,0,0,0,0,S
2012-08-20,14:50:39,7486,12,1365486,12,7486,899,0,0,0,0,7488,329,0,0,0,0,S
2012-08-20,14:50:40,7488,50,1365536,34,7486,888,0,0,0,0,7488,220,0,0,0,0,B
2012-08-20,14:50:40,7486,46,1365582,-16,7486,872,0,0,0,0,7488,219,0,0,0,0,S
2012-08-20,14:50:41,7486,6,1365588,-6,7486,870,0,0,0,0,7488,218,0,0,0,0,S
2012-08-20,14:50:41,7488,66,1365654,26,7486,858,0,0,0,0,7488,207,0,0,0,0,B
2012-08-20,14:50:41,7488,48,1365702,8,7486,838,0,0,0,0,7488,216,0,0,0,0,B
2012-08-20,14:50:42,7486,458,1366160,182,7486,611,0,0,0,0,7488,216,0,0,0,0,S
2012-08-20,14:50:43,7486,16,1366176,0,7486,604,0,0,0,0,7488,217,0,0,0,0,S
2012-08-20,14:50:43,7486,226,1366402,188,7486,506,0,0,0,0,7488,218,0,0,0,0,S
2012-08-20,14:50:44,7488,224,1366626,204,7486,449,0,0,0,0,7488,168,0,0,0,0,B
2012-08-20,14:50:44,7488,182,1366808,140,7486,360,0,0,0,0,7488,168,0,0,0,0,B
2012-08-20,14:50:44,7486,20,1366828,0,7486,350,0,0,0,0,7488,168,0,0,0,0,S
2012-08-20,14:50:44,7486,1230,1368058,-644,7486,38,0,0,0,0,7488,190,0,0,0,0,S
2012-08-20,14:50:45,7484,78,1368136,-20,7484,711,0,0,0,0,7486,32,0,0,0,0,S
2012-08-20,14:50:45,7484,28,1368164,-8,7484,697,0,0,0,0,7486,38,0,0,0,0,S
2012-08-20,14:50:46,7486,4,1368168,0,7484,696,0,0,0,0,7486,37,0,0,0,0,B
2012-08-20,14:50:46,7486,28,1368196,-4,7484,691,0,0,0,0,7486,74,0,0,0,0,B
2012-08-20,14:50:46,7484,78,1368274,20,7484,652,0,0,0,0,7486,79,0,0,0,0,S
2012-08-20,14:50:47,7484,72,1368346,46,7484,617,0,0,0,0,7486,43,0,0,0,0,S
2012-08-20,14:50:47,7486,4,1368350,2,7484,618,0,0,0,0,7486,58,0,0,0,0,B
2012-08-20,14:50:47,7486,8,1368358,4,7484,616,0,0,0,0,7486,56,0,0,0,0,B
2012-08-20,14:50:47,7484,6,1368364,6,7484,608,0,0,0,0,7486,64,0,0,0,0,S
2012-08-20,14:50:48,7486,4,1368368,4,7484,607,0,0,0,0,7486,65,0,0,0,0,B
2012-08-20,14:50:48,7486,2,1368370,2,7484,607,0,0,0,0,7486,64,0,0,0,0,B
2012-08-20,14:50:48,7486,2,1368372,2,7484,634,0,0,0,0,7486,68,0,0,0,0,B
2012-08-20,14:50:49,7484,6,1368378,0,7484,638,0,0,0,0,7486,77,0,0,0,0,S
2012-08-20,14:50:49,7484,20,1368398,20,7484,630,0,0,0,0,7486,77,0,0,0,0,S
2012-08-20,14:50:49,7486,6,1368404,6,7484,628,0,0,0,0,7486,75,0,0,0,0,B
2012-08-20,14:50:50,7484,24,1368428,4,7484,627,0,0,0,0,7486,64,0,0,0,0,S
2012-08-20,14:50:51,7484,12,1368440,-8,7484,627,0,0,0,0,7486,60,0,0,0,0,S
2012-08-20,14:50:51,7484,122,1368562,-20,7484,616,0,0,0,0,7486,16,0,0,0,0,S
2012-08-20,14:50:52,7486,4,1368566,-4,7484,616,0,0,0,0,7486,14,0,0,0,0,B
2012-08-20,14:50:52,7486,30,1368596,-4,7486,3,0,0,0,0,7488,301,0,0,0,0,B
2012-08-20,14:50:52,7486,18,1368614,10,7484,617,0,0,0,0,7488,297,0,0,0,0,S
2012-08-20,14:50:53,7486,104,1368718,-26,7484,816,0,0,0,0,7486,4,0,0,0,0,S
2012-08-20,14:50:53,7486,4,1368722,0,7484,780,0,0,0,0,7486,30,0,0,0,0,B
2012-08-20,14:50:53,7484,82,1368804,-64,7484,778,0,0,0,0,7486,6,0,0,0,0,S
2012-08-20,14:50:54,7484,2,1368806,0,7484,627,0,0,0,0,7486,7,0,0,0,0,S
2012-08-20,14:50:54,7484,2,1368808,0,7484,626,0,0,0,0,7486,8,0,0,0,0,S
2012-08-20,14:50:54,7486,2,1368810,0,7484,626,0,0,0,0,7486,7,0,0,0,0,B
2012-08-20,14:50:54,7486,406,1369216,-274,7484,436,0,0,0,0,7486,5,0,0,0,0,B
2012-08-20,14:50:56,7484,48,1369264,-4,7484,430,0,0,0,0,7486,13,0,0,0,0,S
2012-08-20,14:50:56,7486,2,1369266,0,7484,431,0,0,0,0,7486,26,0,0,0,0,B
2012-08-20,14:50:56,7484,22,1369288,2,7484,426,0,0,0,0,7486,21,0,0,0,0,S
2012-08-20,14:50:57,7484,8,1369296,0,7484,422,0,0,0,0,7486,10,0,0,0,0,S
2012-08-20,14:50:57,7484,8,1369304,0,7484,362,0,0,0,0,7486,20,0,0,0,0,S
2012-08-20,14:50:57,7486,72,1369376,-6,7484,342,0,0,0,0,7486,11,0,0,0,0,B
2012-08-20,14:50:57,7486,4,1369380,0,7484,342,0,0,0,0,7486,47,0,0,0,0,B
2012-08-20,14:50:58,7484,22,1369402,0,7484,333,0,0,0,0,7486,56,0,0,0,0,S
2012-08-20,14:50:58,7484,8,1369410,0,7484,330,0,0,0,0,7486,143,0,0,0,0,S
2012-08-20,14:50:58,7484,20,1369430,-18,7484,321,0,0,0,0,7486,142,0,0,0,0,S
2012-08-20,14:50:59,7484,196,1369626,106,7484,248,0,0,0,0,7486,243,0,0,0,0,S
2012-08-20,14:50:59,7484,20,1369646,20,7484,238,0,0,0,0,7486,248,0,0,0,0,S
2012-08-20,14:50:59,7484,84,1369730,50,7484,197,0,0,0,0,7486,260,0,0,0,0,S
2012-08-20,14:51:00,7484,76,1369806,38,7484,164,0,0,0,0,7486,268,0,0,0,0,S
2012-08-20,14:51:01,7484,378,1370184,-110,7482,1335,0,0,0,0,7484,72,0,0,0,0,S
2012-08-20,14:51:01,7484,30,1370214,-30,7482,1336,0,0,0,0,7484,161,0,0,0,0,B
2012-08-20,14:51:01,7482,324,1370538,-296,7482,1326,0,0,0,0,7484,10,0,0,0,0,S
2012-08-20,14:51:02,7484,38,1370576,-18,7484,1,0,0,0,0,7486,253,0,0,0,0,B
2012-08-20,14:51:02,7484,68,1370644,-66,7482,1360,0,0,0,0,7484,7,0,0,0,0,S
2012-08-20,14:51:02,7484,12,1370656,-2,7482,1425,0,0,0,0,7484,2,0,0,0,0,B
2012-08-20,14:51:03,7484,56,1370712,4,7482,1422,0,0,0,0,7484,9,0,0,0,0,B
2012-08-20,14:51:03,7484,8,1370720,-4,7482,1420,0,0,0,0,7484,10,0,0,0,0,B
2012-08-20,14:51:03,7482,24,1370744,-10,7482,1414,0,0,0,0,7484,12,0,0,0,0,S
2012-08-20,14:51:04,7482,2,1370746,0,7482,1415,0,0,0,0,7484,20,0,0,0,0,S
2012-08-20,14:51:04,7482,38,1370784,-12,7482,1407,0,0,0,0,7484,25,0,0,0,0,S
2012-08-20,14:51:04,7482,30,1370814,-2,7482,1402,0,0,0,0,7484,14,0,0,0,0,S
2012-08-20,14:51:05,7482,4,1370818,-2,7482,1403,0,0,0,0,7484,14,0,0,0,0,S
2012-08-20,14:51:05,7484,40,1370858,-6,7482,1324,0,0,0,0,7484,163,0,0,0,0,B
2012-08-20,14:51:06,7482,18,1370876,-6,7482,1322,0,0,0,0,7484,584,0,0,0,0,S
2012-08-20,14:51:06,7482,44,1370920,-2,7482,1310,0,0,0,0,7484,585,0,0,0,0,S
2012-08-20,14:51:07,7482,10,1370930,-10,7482,1305,0,0,0,0,7484,637,0,0,0,0,S
2012-08-20,14:51:07,7482,48,1370978,-42,7482,1301,0,0,0,0,7484,617,0,0,0,0,S
2012-08-20,14:51:07,7484,16,1370994,-14,7482,1294,0,0,0,0,7484,616,0,0,0,0,B
2012-08-20,14:51:08,7484,2,1370996,0,7482,1294,0,0,0,0,7484,615,0,0,0,0,B
2012-08-20,14:51:08,7482,38,1371034,-28,7482,1275,0,0,0,0,7484,616,0,0,0,0,S
2012-08-20,14:51:08,7482,10,1371044,-10,7482,1270,0,0,0,0,7484,616,0,0,0,0,S
2012-08-20,14:51:09,7484,26,1371070,-8,7482,1264,0,0,0,0,7484,614,0,0,0,0,B
2012-08-20,14:51:09,7484,52,1371122,-2,7482,1266,0,0,0,0,7484,538,0,0,0,0,B
2012-08-20,14:51:10,7482,136,1371258,-134,7482,1199,0,0,0,0,7484,538,0,0,0,0,S
2012-08-20,14:51:10,7482,16,1371274,-16,7482,1204,0,0,0,0,7484,534,0,0,0,0,S
2012-08-20,14:51:11,7482,2,1371276,0,7482,1204,0,0,0,0,7484,488,0,0,0,0,S
2012-08-20,14:51:11,7482,144,1371420,-122,7482,1421,0,0,0,0,7484,481,0,0,0,0,S
2012-08-20,14:51:11,7482,10,1371430,-2,7482,1428,0,0,0,0,7484,481,0,0,0,0,S
2012-08-20,14:51:12,7484,86,1371516,-74,7482,1406,0,0,0,0,7484,459,0,0,0,0,B
2012-08-20,14:51:12,7482,8,1371524,-8,7482,1402,0,0,0,0,7484,459,0,0,0,0,S
2012-08-20,14:51:13,7482,40,1371564,-36,7482,1382,0,0,0,0,7484,497,0,0,0,0,S
2012-08-20,14:51:13,7482,8,1371572,-2,7482,1380,0,0,0,0,7484,504,0,0,0,0,S
2012-08-20,14:51:13,7482,22,1371594,-16,7482,1317,0,0,0,0,7484,502,0,0,0,0,S
2012-08-20,14:51:14,7482,2,1371596,0,7482,1317,0,0,0,0,7484,502,0,0,0,0,S
2012-08-20,14:51:15,7482,52,1371648,-24,7482,1304,0,0,0,0,7484,491,0,0,0,0,S
2012-08-20,14:51:15,7484,16,1371664,0,7482,1300,0,0,0,0,7484,489,0,0,0,0,B
2012-08-20,14:51:15,7484,12,1371676,-12,7482,1297,0,0,0,0,7484,490,0,0,0,0,B
2012-08-20,14:51:16,7482,18,1371694,-2,7482,1286,0,0,0,0,7484,489,0,0,0,0,S
2012-08-20,14:51:16,7482,4,1371698,-4,7482,1284,0,0,0,0,7484,489,0,0,0,0,S
2012-08-20,14:51:16,7484,14,1371712,-14,7482,1280,0,0,0,0,7484,487,0,0,0,0,B
2012-08-20,14:51:17,7482,20,1371732,-4,7482,1272,0,0,0,0,7484,490,0,0,0,0,S
2012-08-20,14:51:18,7482,50,1371782,-12,7482,1253,0,0,0,0,7484,120,0,0,0,0,S
2012-08-20,14:51:18,7484,28,1371810,0,7482,1241,0,0,0,0,7484,118,0,0,0,0,B
2012-08-20,14:51:19,7484,240,1372050,-112,7484,68,0,0,0,0,7486,162,0,0,0,0,B
2012-08-20,14:51:19,7484,122,1372172,-82,7484,99,0,0,0,0,7486,149,0,0,0,0,S
2012-08-20,14:51:20,7484,28,1372200,-24,7484,95,0,0,0,0,7486,147,0,0,0,0,S
2012-08-20,14:51:20,7484,282,1372482,-88,7482,1274,0,0,0,0,7484,160,0,0,0,0,S
2012-08-20,14:51:20,7482,144,1372626,-128,7482,1322,0,0,0,0,7484,100,0,0,0,0,S
2012-08-20,14:51:20,7484,6,1372632,-6,7482,1343,0,0,0,0,7484,98,0,0,0,0,B
2012-08-20,14:51:21,7484,12,1372644,-6,7482,1339,0,0,0,0,7484,103,0,0,0,0,B
2012-08-20,14:51:21,7484,6,1372650,-4,7482,1337,0,0,0,0,7484,116,0,0,0,0,B
2012-08-20,14:51:21,7484,8,1372658,-6,7482,1336,0,0,0,0,7484,115,0,0,0,0,B
2012-08-20,14:51:21,7484,6,1372664,-4,7482,1326,0,0,0,0,7484,112,0,0,0,0,B
2012-08-20,14:51:22,7482,64,1372728,0,7482,1275,0,0,0,0,7484,86,0,0,0,0,S
2012-08-20,14:51:22,7484,114,1372842,0,7482,1303,0,0,0,0,7484,30,0,0,0,0,B
2012-08-20,14:51:23,7482,152,1372994,-14,7482,1232,0,0,0,0,7484,27,0,0,0,0,S
2012-08-20,14:51:24,7484,36,1373030,2,7482,1219,0,0,0,0,7484,23,0,0,0,0,B
2012-08-20,14:51:24,7484,38,1373068,6,7482,1204,0,0,0,0,7484,49,0,0,0,0,B
2012-08-20,14:51:25,7484,30,1373098,-2,7482,1200,0,0,0,0,7484,43,0,0,0,0,B
2012-08-20,14:51:25,7484,2,1373100,2,7482,1201,0,0,0,0,7484,48,0,0,0,0,B
2012-08-20,14:51:25,7484,28,1373128,14,7482,1201,0,0,0,0,7484,34,0,0,0,0,B
2012-08-20,14:51:25,7484,62,1373190,-4,7482,1177,0,0,0,0,7484,80,0,0,0,0,B
2012-08-20,14:51:26,7484,54,1373244,6,7482,1151,0,0,0,0,7484,79,0,0,0,0,B
2012-08-20,14:51:26,7484,12,1373256,2,7482,1156,0,0,0,0,7484,90,0,0,0,0,B
2012-08-20,14:51:27,7484,20,1373276,-20,7482,1156,0,0,0,0,7484,81,0,0,0,0,B
2012-08-20,14:51:27,7484,24,1373300,6,7482,1162,0,0,0,0,7484,98,0,0,0,0,B
2012-08-20,14:51:27,7482,18,1373318,6,7482,1169,0,0,0,0,7484,92,0,0,0,0,S
2012-08-20,14:51:28,7482,10,1373328,-6,7482,1165,0,0,0,0,7484,94,0,0,0,0,S
2012-08-20,14:51:28,7484,28,1373356,14,7482,1163,0,0,0,0,7484,82,0,0,0,0,B
2012-08-20,14:51:29,7482,12,1373368,6,7482,1160,0,0,0,0,7484,80,0,0,0,0,S
2012-08-20,14:51:29,7482,68,1373436,14,7482,1131,0,0,0,0,7484,76,0,0,0,0,S
2012-08-20,14:51:29,7484,2,1373438,0,7482,1131,0,0,0,0,7484,65,0,0,0,0,B
2012-08-20,14:51:29,7484,24,1373462,0,7482,1137,0,0,0,0,7484,53,0,0,0,0,B
2012-08-20,14:51:30,7482,154,1373616,-24,7482,1071,0,0,0,0,7484,42,0,0,0,0,S
2012-08-20,14:51:31,7482,54,1373670,50,7482,1053,0,0,0,0,7484,15,0,0,0,0,S
2012-08-20,14:51:31,7482,12,1373682,8,7482,1050,0,0,0,0,7484,21,0,0,0,0,S
2012-08-20,14:51:32,7482,8,1373690,6,7482,1059,0,0,0,0,7484,19,0,0,0,0,S
2012-08-20,14:51:32,7484,60,1373750,16,7482,1048,0,0,0,0,7484,22,0,0,0,0,B
2012-08-20,14:51:32,7484,26,1373776,18,7482,1039,0,0,0,0,7484,34,0,0,0,0,B
2012-08-20,14:51:33,7482,2,1373778,2,7482,1038,0,0,0,0,7484,34,0,0,0,0,S
2012-08-20,14:51:33,7484,204,1373982,118,7482,969,0,0,0,0,7484,16,0,0,0,0,B
2012-08-20,14:51:34,7482,6,1373988,2,7482,967,0,0,0,0,7484,120,0,0,0,0,S
2012-08-20,14:51:34,7482,52,1374040,10,7482,945,0,0,0,0,7484,126,0,0,0,0,S
2012-08-20,14:51:34,7482,54,1374094,50,7482,919,0,0,0,0,7484,129,0,0,0,0,S
2012-08-20,14:51:36,7482,4,1374098,4,7482,919,0,0,0,0,7484,148,0,0,0,0,S
2012-08-20,14:51:36,7482,10,1374108,10,7482,914,0,0,0,0,7484,92,0,0,0,0,S
2012-08-20,14:51:37,7484,16,1374124,4,7482,954,0,0,0,0,7484,99,0,0,0,0,B
2012-08-20,14:51:37,7482,6,1374130,0,7482,951,0,0,0,0,7484,99,0,0,0,0,S
2012-08-20,14:51:37,7484,64,1374194,4,7482,960,0,0,0,0,7484,67,0,0,0,0,B
2012-08-20,14:51:38,7482,64,1374258,46,7482,949,0,0,0,0,7484,48,0,0,0,0,S
2012-08-20,14:51:38,7484,2,1374260,2,7482,950,0,0,0,0,7484,47,0,0,0,0,B
2012-08-20,14:51:38,7482,14,1374274,8,7482,953,0,0,0,0,7484,43,0,0,0,0,S
2012-08-20,14:51:39,7482,16,1374290,16,7482,940,0,0,0,0,7484,58,0,0,0,0,S
2012-08-20,14:51:39,7482,2,1374292,2,7482,940,0,0,0,0,7484,58,0,0,0,0,S
2012-08-20,14:51:39,7482,32,1374324,20,7482,936,0,0,0,0,7484,60,0,0,0,0,S
2012-08-20,14:51:40,7484,64,1374388,-10,7482,908,0,0,0,0,7484,355,0,0,0,0,B
2012-08-20,14:51:41,7482,72,1374460,2,7482,877,0,0,0,0,7484,352,0,0,0,0,S
2012-08-20,14:51:41,7482,12,1374472,12,7482,871,0,0,0,0,7484,352,0,0,0,0,S
2012-08-20,14:51:41,7484,90,1374562,-32,7482,827,0,0,0,0,7484,352,0,0,0,0,B
2012-08-20,14:51:42,7482,34,1374596,20,7482,808,0,0,0,0,7484,361,0,0,0,0,S
2012-08-20,14:51:42,7482,8,1374604,8,7482,804,0,0,0,0,7484,361,0,0,0,0,S
2012-08-20,14:51:42,7482,908,1375512,254,7482,351,0,0,0,0,7484,359,0,0,0,0,S
2012-08-20,14:51:43,7482,430,1375942,120,7482,140,0,0,0,0,7484,356,0,0,0,0,S
2012-08-20,14:51:43,7482,318,1376260,168,7482,2,0,0,0,0,7484,336,0,0,0,0,S
2012-08-20,14:51:44,7482,146,1376406,138,7480,1386,0,0,0,0,7482,296,0,0,0,0,S
2012-08-20,14:51:44,7480,8,1376414,4,7480,1383,0,0,0,0,7482,335,0,0,0,0,S
2012-08-20,14:51:44,7480,172,1376586,-6,7480,1298,0,0,0,0,7482,370,0,0,0,0,S
2012-08-20,14:51:44,7480,252,1376838,188,7480,1173,0,0,0,0,7482,593,0,0,0,0,S
2012-08-20,14:51:45,7482,270,1377108,126,7480,1043,0,0,0,0,7482,590,0,0,0,0,B
2012-08-20,14:51:45,7482,22,1377130,20,7480,1042,0,0,0,0,7482,581,0,0,0,0,B
2012-08-20,14:51:46,7480,258,1377388,202,7480,918,0,0,0,0,7482,552,0,0,0,0,S
2012-08-20,14:51:46,7482,156,1377544,60,7480,848,0,0,0,0,7482,544,0,0,0,0,B
2012-08-20,14:51:47,7482,1358,1378902,392,7480,174,0,0,0,0,7482,529,0,0,0,0,B
2012-08-20,14:51:47,7480,352,1379254,156,7478,890,0,0,0,0,7480,176,0,0,0,0,S
2012-08-20,14:51:47,7480,8,1379262,0,7478,890,0,0,0,0,7480,178,0,0,0,0,B
2012-08-20,14:51:48,7480,20,1379282,0,7478,887,0,0,0,0,7480,209,0,0,0,0,B
2012-08-20,14:51:48,7480,28,1379310,-10,7478,885,0,0,0,0,7480,230,0,0,0,0,B
2012-08-20,14:51:48,7478,90,1379400,46,7478,857,0,0,0,0,7480,283,0,0,0,0,S
2012-08-20,14:51:49,7478,44,1379444,16,7478,837,0,0,0,0,7480,182,0,0,0,0,S
2012-08-20,14:51:49,7478,12,1379456,0,7478,831,0,0,0,0,7480,187,0,0,0,0,S
2012-08-20,14:51:49,7478,46,1379502,2,7478,844,0,0,0,0,7480,171,0,0,0,0,S
2012-08-20,14:51:50,7478,38,1379540,12,7478,832,0,0,0,0,7480,166,0,0,0,0,S
2012-08-20,14:51:50,7478,698,1380238,-282,7478,556,0,0,0,0,7480,114,0,0,0,0,S
2012-08-20,14:51:51,7478,12,1380250,0,7478,550,0,0,0,0,7480,114,0,0,0,0,S
2012-08-20,14:51:51,7480,238,1380488,-138,7480,13,0,0,0,0,7482,582,0,0,0,0,B
2012-08-20,14:51:51,7480,662,1381150,-150,7480,6,0,0,0,0,7482,423,0,0,0,0,S
2012-08-20,14:51:52,7480,6,1381156,0,7480,3,0,0,0,0,7482,423,0,0,0,0,S
2012-08-20,14:51:52,7480,278,1381434,20,7480,9,0,0,0,0,7482,428,0,0,0,0,S
2012-08-20,14:51:52,7480,292,1381726,204,7478,408,0,0,0,0,7480,32,0,0,0,0,S
2012-08-20,14:51:53,7480,108,1381834,-30,7480,225,0,0,0,0,7482,230,0,0,0,0,B
2012-08-20,14:51:54,7480,2,1381836,0,7480,286,0,0,0,0,7482,230,0,0,0,0,S
2012-08-20,14:51:54,7480,30,1381866,-2,7480,277,0,0,0,0,7482,229,0,0,0,0,S
2012-08-20,14:51:54,7480,82,1381948,-14,7480,579,0,0,0,0,7482,215,0,0,0,0,S
2012-08-20,14:51:55,7480,258,1382206,-60,7480,519,0,0,0,0,7482,201,0,0,0,0,S
2012-08-20,14:51:55,7482,312,1382518,-106,7480,520,0,0,0,0,7482,45,0,0,0,0,B
2012-08-20,14:51:56,7480,22,1382540,-14,7480,691,0,0,0,0,7482,56,0,0,0,0,S
2012-08-20,14:51:56,7482,136,1382676,104,7482,124,0,0,0,0,7484,485,0,0,0,0,B
2012-08-20,14:51:56,7482,220,1382896,36,7482,75,0,0,0,0,7484,530,0,0,0,0,S
2012-08-20,14:51:56,7482,16,1382912,0,7482,82,0,0,0,0,7484,530,0,0,0,0,S
2012-08-20,14:51:56,7482,20,1382932,-8,7482,135,0,0,0,0,7484,544,0,0,0,0,S
2012-08-20,14:51:57,7482,84,1383016,0,7482,96,0,0,0,0,7484,625,0,0,0,0,S
2012-08-20,14:51:57,7484,6,1383022,2,7482,101,0,0,0,0,7484,624,0,0,0,0,B
2012-08-20,14:51:58,7482,2,1383024,0,7482,75,0,0,0,0,7484,623,0,0,0,0,S
2012-08-20,14:51:58,7482,2,1383026,2,7482,74,0,0,0,0,7484,629,0,0,0,0,S
2012-08-20,14:51:59,7482,148,1383174,108,7480,556,0,0,0,0,7482,36,0,0,0,0,S
2012-08-20,14:51:59,7482,6,1383180,4,7480,563,0,0,0,0,7482,33,0,0,0,0,B
2012-08-20,14:51:59,7480,26,1383206,6,7480,451,0,0,0,0,7482,31,0,0,0,0,S
2012-08-20,14:52:00,7482,308,1383514,56,7480,313,0,0,0,0,7482,28,0,0,0,0,B
2012-08-20,14:52:00,7480,24,1383538,10,7480,307,0,0,0,0,7482,34,0,0,0,0,S
2012-08-20,14:52:00,7482,16,1383554,4,7480,308,0,0,0,0,7482,41,0,0,0,0,B
2012-08-20,14:52:01,7480,30,1383584,-20,7480,310,0,0,0,0,7482,141,0,0,0,0,S
2012-08-20,14:52:02,7482,216,1383800,-2,7480,211,0,0,0,0,7482,196,0,0,0,0,B
2012-08-20,14:52:02,7480,2,1383802,-2,7480,210,0,0,0,0,7482,197,0,0,0,0,S
2012-08-20,14:52:02,7480,218,1384020,-76,7480,115,0,0,0,0,7482,212,0,0,0,0,S
2012-08-20,14:52:02,7480,22,1384042,8,7480,109,0,0,0,0,7482,212,0,0,0,0,S
2012-08-20,14:52:03,7482,20,1384062,16,7480,161,0,0,0,0,7482,232,0,0,0,0,B
2012-08-20,14:52:03,7480,220,1384282,150,7480,52,0,0,0,0,7482,245,0,0,0,0,S
2012-08-20,14:52:03,7480,62,1384344,2,7480,29,0,0,0,0,7482,246,0,0,0,0,S
2012-08-20,14:52:03,7482,4,1384348,-4,7480,29,0,0,0,0,7482,244,0,0,0,0,B
2012-08-20,14:52:04,7480,86,1384434,-40,7480,27,0,0,0,0,7482,203,0,0,0,0,S
2012-08-20,14:52:04,7480,60,1384494,50,7478,488,0,0,0,0,7480,156,0,0,0,0,S
2012-08-20,14:52:04,7482,598,1385092,542,7478,502,0,0,0,0,7482,85,0,0,0,0,B
2012-08-20,14:52:05,7478,4,1385096,4,7478,503,0,0,0,0,7480,5,0,0,0,0,S
2012-08-20,14:52:05,7478,4,1385100,4,7478,501,0,0,0,0,7480,5,0,0,0,0,S
2012-08-20,14:52:05,7478,30,1385130,18,7478,529,0,0,0,0,7482,139,0,0,0,0,S
